iso_id,total_population,weighted_income
ec38dfac-8d9a-4d37-9b0b-e3ae606738d9_8min,66171.0,119915.24276495745
ec3e2743-772f-4230-9052-5171f700395e_8min,93123.0,94724.48773128014
ec3eaed5-f856-4dc4-a154-04ee83bc720e_8min,88523.0,137316.36156705036
ec457901-ab3e-4a67-8d61-8958c43b7cd3_8min,58946.0,69705.96942964748
ec730fee-e072-4769-8042-3a133369b213_8min,51440.0,107025.73524494556
eca5a258-92cf-483b-b1f8-1f0b0fb350c4_8min,210578.0,95984.74742375746
ecb27697-40a5-4f11-bb31-14f49a3ac0d4_8min,146552.0,163327.33603089687
ecc09e87-dc44-4a04-8c95-c510f46d41ce_8min,92636.0,73233.20767304288
ed15ef18-cc3d-497f-bebb-c047276b66ff_8min,114538.0,60405.49807050935
ed77915c-bbbf-44c3-95b9-a39bd21c30c1_8min,61044.0,175211.93411309875
ed77a529-522a-4834-a02d-1227c704a209_8min,124627.0,120300.7355147761
ed965f58-dd75-43d3-be29-0dcfa4494c89_8min,71281.0,85163.9046029096
ede2e0c1-0c49-4164-97a0-21b0af28360c_8min,66758.0,65574.06126606549
edf8b48c-e9fd-405d-a732-666887d30cac_8min,76031.0,121254.20913837777
ee3060ee-3b72-468f-8716-c8d965a5e49f_8min,91896.0,92093.6355445286
ee6228f2-820e-434a-9382-e20d0a9b2e17_8min,93443.0,67162.123508449
ee7a5e5d-c4a2-4194-a8c6-615bd479773b_8min,65872.0,104684.46862096187
eed91c59-8849-4f9d-910c-f0f4df9ecd91_8min,68026.0,85415.92935054244
ef177679-5d48-41ab-94a3-7804207794bc_8min,91518.0,89243.26708407089
ef318305-2afa-4f68-9c00-83a9b6d24e5a_8min,32759.0,153283.31841631306
ef65bf52-f5e7-4835-8065-c192bd0b461e_8min,141974.0,116559.99864059617
ef82b122-7624-4414-92cd-38df9d515ca8_8min,193797.0,133959.189172175
efe9959d-f5db-491e-902c-2d76849ab7a4_8min,189732.0,87378.59902915692
efe9e3a9-2e83-4c83-b9c2-3904931af92a_8min,82406.0,107363.45361988204
f011f1f4-e07a-4e3c-8721-a90c94b671b2_8min,56593.0,71747.5949675755
f0153801-87fe-4da7-b596-0083a8ee55a7_8min,254405.0,105920.86907096952
f03b2a66-a095-477a-b8cd-17ee363af41a_8min,164062.0,129602.7461813217
f0874c0b-de20-4267-bff5-1d0356b8edfe_8min,141128.0,129293.7803412505
f0c8f030-4360-43d8-a96b-d4fdf4416c91_8min,68639.0,91734.82559477848
f0daa14f-ecc6-4f3a-b5fd-7a1d6c9f6afd_8min,88684.0,141150.7187542285
f0dd0070-8f92-486d-8d13-711c85838072_8min,84700.0,100029.62689492326
f123d531-b425-4897-b007-f33890f3efde_8min,113126.0,91948.70465675442
f1309407-d347-44de-bd3d-f14685a5152e_8min,106971.0,104477.44848603827
f169121c-8d2c-4da5-a24b-205942b4eed9_8min,36527.0,190386.83732581377
f2c9e122-927e-4a95-b456-177dc16c129b_8min,123653.0,93070.87199663575
f3441df1-d8a6-4cb6-ac50-50682da0bca3_8min,120306.0,118983.99514571177
f34f9d49-8d05-4c05-a61b-77759e4a4d67_8min,49709.0,107316.33199219457
f367b32a-ba8d-4a2e-9bf4-96209fca57e6_8min,96731.0,96074.82512328002
f39e04fe-1af3-4238-9fee-3afb264d3c6c_8min,116540.0,107595.46989874721
f3b1bab5-405a-4eef-9d31-7707a64cca71_8min,362386.0,129026.41985893495
f428a42b-37c3-4818-8321-d80918e6c321_8min,121355.0,45815.09744963125
f4513975-1674-4a2c-a707-8ae7bbf5fe2e_8min,108250.0,119278.94588452656
f46b8a60-6341-45f7-9b3b-b9e617dcc6dc_8min,118899.0,55484.120446765744
f4fcf335-3f90-4cee-b2b2-358f906001c0_8min,119262.0,109877.84424208885
f514ee46-2b6d-4c3b-b860-5b502b603dc5_8min,97951.0,74656.54644669274
f535e8be-12ca-47ea-ba03-a1bfed3458c5_8min,124417.0,170103.85347661492
f53bdb48-8d63-401b-a8fa-d22855b7ce0b_8min,176485.0,124945.72253165992
f5ac5b38-4036-44a0-8af0-9a69b9b9465b_8min,94502.0,81062.65115024021
f64c1e5b-8db7-4faa-b281-8c8dbde04bc8_8min,59953.0,74761.34483678882
f67897a4-bf9f-41fe-9a38-fec005664df0_8min,73730.0,69855.3490031195
f69f2ce7-fb94-41dc-9d9d-51690cd3b280_8min,50788.0,87570.62754981492
f6fb7ab6-ab25-4286-9854-59189b74e97e_8min,107434.0,114705.52973918871
f7568801-e855-462f-9d6c-a1269b3b89f0_8min,122639.0,87268.52290869951
f75fdfdd-b467-4999-86ae-0f8f923c741f_8min,104021.0,151266.3152536507
f77f42fa-d11e-4f88-bc6a-a020612dfa3b_8min,112821.0,134233.81783533207
f7997d37-46d1-4f45-ad61-8d71687d1d19_8min,103685.0,95182.2415875006
f79ae65c-efba-4a82-98f2-16482b805862_8min,308486.0,86627.30709335269
f79d872f-38bc-41a5-8ef1-4a875fadffa0_8min,82707.0,126553.14877821707
f7b29ff7-e3f8-4c3c-ae07-874e5b25a425_8min,103137.0,140460.70638083326
f7f02529-42cb-4d32-ae1e-610f98ffacf6_8min,235682.0,125700.14030345975
f871e99d-7fab-4d7c-9ada-f35d5fe929b9_8min,110530.0,65018.85300823306
f87407c4-ee33-4461-b310-946e12e22514_8min,118433.0,109951.73096180963
f8eac547-d92f-4b5e-a64f-35d960681add_8min,88242.0,130051.02222297771
f95d541e-dd8d-4c82-94de-c2215a0d50f1_8min,135294.0,73413.43685603204
f96d00bd-1592-4a63-87fa-c0caca818881_8min,95249.0,88646.38491742696
f990e984-bf7f-414a-af29-50cba362e8f8_8min,134772.0,114800.74714332353
f9ab52ae-7fa5-41ea-a426-e2d7220320af_8min,51475.0,132447.0068188441
f9da62be-36c7-4431-94dc-03276b169e23_8min,93699.0,98725.85740509504
fa21f59c-d663-4770-bcd5-708ddd7cdedf_8min,104980.0,172608.02765288626
fa28ed72-88ef-4ef7-861b-0afb8a291a75_8min,58039.0,181372.2758662279
fa2cbf04-e82b-4173-9ee4-ad6b360f2781_8min,36247.0,89393.57381300522
fa5065a8-6dd0-4de1-9349-3b24184585e7_8min,156373.0,123014.00966279345
fa5bfde8-d4fd-4c8e-a471-9119631e97e8_8min,73006.0,109385.35424485659
fa5e34e2-f692-4f22-9df0-df03597ece24_8min,130191.0,102875.16809149634
fa61666b-d527-46e7-9b4b-9ed1be3073f2_8min,111587.0,124058.33779024439
fa68fc1a-5e26-4644-88b4-e5cc1821fdb0_8min,114397.0,107598.18914831683
fab5f6c9-892d-44e7-a029-2c2359d658c1_8min,126572.0,131937.42763012357
fac09035-87b1-435c-a0d5-8479b9db9d6e_8min,68034.0,74763.55434047683
fb2484eb-7875-4049-889d-7ac95f9a78c1_8min,121224.0,106496.43667920544
fba5ca41-ee4d-4028-8f26-5d65cebd48d9_8min,149036.0,139469.73701655975
fc02e97f-362f-4cbb-a9fa-c595a78c9f7b_8min,138823.0,94527.1628764686
fc141e31-383e-480c-aed9-5541c1f42efa_8min,125733.0,133349.63600645814
fc31eede-55f2-4f7d-9ca6-0024bcfcd084_8min,132928.0,133645.03852461482
fc73759b-8605-480a-85c1-6ea681e769fb_8min,111900.0,132713.93307417337
fca9c8a4-7c42-4b42-881e-cdfdc8cd2683_8min,188211.0,110094.37708741784
fcc7d1bf-e389-4c7b-ae74-efbaacef8349_8min,138020.0,75165.49678307492
fccf302f-4dd2-48b2-9a90-e7a35996e121_8min,132027.0,67982.41543775136
fce6ee04-e704-4e4e-a68f-b0469d4a964e_8min,183487.0,116879.61092066468
fcf4b0cd-d551-4843-9e44-0b457fb9cfe8_8min,161637.0,102162.79935905764
fd13c9bf-e52a-4291-87b2-2f132fad922e_8min,115704.0,90595.16543075434
fd47c711-7f66-4060-9a9b-7cfba7aeb0bb_8min,94136.0,152063.67402481515
fd4b785a-2efd-4bd9-97eb-62c70a4d03e2_8min,192259.0,82043.64678896697
fdbed7e8-7aaa-497f-84b4-bc49360d4429_8min,133284.0,168720.10929293837
fe31ea74-8f3e-475c-b745-6b2acaba9871_8min,68839.0,70218.64983512253
fe4d28c9-856e-4525-a0b5-99d78e34a784_8min,137353.0,76244.14156225201
fe78408e-edbe-496a-a296-d27d2c9f1654_8min,145417.0,74168.22002929506
ff202e6f-253c-4332-8fc2-b7852d5c385f_8min,132414.0,85797.9078118628
ff2d144f-69c4-4145-9cdd-bd41b48fdf82_8min,188745.0,80054.19681580969
ff630de8-e992-4897-b308-587114ac617f_8min,173809.0,117921.85129078472
ff68d4b8-c93f-4eb3-954b-bfd4e4a06298_8min,60315.0,89072.26789355882
ff841696-b456-4157-9de7-514e98521abc_8min,94767.0,125482.15332341427
ff8fc44c-208a-48c9-97f3-b118cac1a7b2_8min,260881.0,88803.02869507553
ffbe3466-8b83-4dca-b24a-cbec3cf144fb_8min,122966.0,114317.2385374819
fff3c51d-034a-49c7-b4cb-94622c8f0cd0_8min,161487.0,52228.47420535399
